::ffff:209.17.97.90 - - [10/May/2020:00:02:24 +0000] "GET / HTTP/1.1" 200 92336 "-" "Mozilla/5.0 (compatible; Nimbostratus-Bot/v1.3.2; http://cloudsystemnetworks.com)"
::ffff:127.0.0.1 - - [10/May/2020:16:24:00 +0000] "GET /coverage-for-your-business/office-insurance HTTP/1.1" 404 182 "-" "Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36"
::ffff:127.0.0.1 - - [10/May/2020:16:24:03 +0000] "GET /web_assets/assets/css/bootstrap.min.css HTTP/1.1" 200 144877 "-" "Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36"
::ffff:127.0.0.1 - - [10/May/2020:16:24:08 +0000] "GET /web_assets/assets/css/slick-theme.css HTTP/1.1" 200 3294 "-" "Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36"
::ffff:127.0.0.1 - - [10/May/2020:16:24:09 +0000] "GET /insurance/1 HTTP/1.1" 200 190276 "-" "Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36"
::ffff:127.0.0.1 - - [10/May/2020:16:24:09 +0000] "GET /insurance/3 HTTP/1.1" 200 216495 "-" "Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36"
::ffff:127.0.0.1 - - [10/May/2020:16:24:10 +0000] "GET /insurance/2 HTTP/1.1" 200 222155 "-" "Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36"
::ffff:127.0.0.1 - - [10/May/2020:16:24:10 +0000] "GET /home-auto-insurance HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36"
::ffff:127.0.0.1 - - [10/May/2020:16:24:12 +0000] "GET /coverage-for-your-business/technology-insurance HTTP/1.1" 404 186 "-" "Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36"
::ffff:127.0.0.1 - - [10/May/2020:16:24:12 +0000] "GET /insurance/5 HTTP/1.1" 200 80335 "-" "Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36"
::ffff:127.0.0.1 - - [10/May/2020:16:24:13 +0000] "GET /insurance/7 HTTP/1.1" 200 82710 "-" "Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36"
::ffff:127.0.0.1 - - [10/May/2020:16:24:13 +0000] "GET /web_assets/assets/css/material-form.css HTTP/1.1" 200 2264 "-" "Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36"
::ffff:127.0.0.1 - - [10/May/2020:16:24:13 +0000] "GET /insurance/6 HTTP/1.1" 200 75084 "-" "Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36"
::ffff:127.0.0.1 - - [10/May/2020:16:24:14 +0000] "GET /insurance/8 HTTP/1.1" 200 75550 "-" "Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36"
::ffff:127.0.0.1 - - [10/May/2020:16:24:19 +0000] "GET /web_assets/assets/img/favicon.png HTTP/1.1" 200 1955 "-" "Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36"
::ffff:127.0.0.1 - - [10/May/2020:16:24:21 +0000] "GET /web_assets/assets/css/slick.css HTTP/1.1" 200 1776 "-" "Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36"
::ffff:127.0.0.1 - - [10/May/2020:16:24:22 +0000] "GET /referal HTTP/1.1" 200 71198 "-" "Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36"
::ffff:127.0.0.1 - - [10/May/2020:16:24:22 +0000] "GET /non-profit-insurance HTTP/1.1" 404 159 "-" "Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36"
::ffff:127.0.0.1 - - [10/May/2020:16:24:26 +0000] "GET /about-defy HTTP/1.1" 200 72031 "-" "Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36"
::ffff:127.0.0.1 - - [10/May/2020:16:24:29 +0000] "GET /videos HTTP/1.1" 200 66273 "-" "Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36"
::ffff:127.0.0.1 - - [10/May/2020:16:24:32 +0000] "GET /insurance_more_product HTTP/1.1" 200 71067 "-" "Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36"
::ffff:127.0.0.1 - - [10/May/2020:16:24:32 +0000] "GET /web_assets/assets/css/responsive.css HTTP/1.1" 200 5602 "-" "Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36"
::ffff:127.0.0.1 - - [10/May/2020:16:24:33 +0000] "GET /carrier-info HTTP/1.1" 200 256785 "-" "Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36"
::ffff:127.0.0.1 - - [10/May/2020:16:24:35 +0000] "GET /web_assets/assets/fonts/fonts.css HTTP/1.1" 200 1444 "-" "Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Mobile Safari/537.36"
::ffff:127.0.0.1 - - [10/May/2020:16:38:37 +0000] "GET /carrier-info HTTP/1.1" 200 256785 "http://swiftbullhead.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
::ffff:127.0.0.1 - - [10/May/2020:16:38:37 +0000] "GET /web_assets/assets/css/bootstrap.min.css HTTP/1.1" 200 144877 "http://swiftbullhead.com/carrier-info" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
